#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GNAS	PIK3CA	9606.ENSP00000360141	9606.ENSP00000263967	0	0	0	0	0.042	0	0	0.697	0.697
GNAS	TP53	9606.ENSP00000360141	9606.ENSP00000269305	0	0	0	0	0	0.165	0	0.782	0.810
GNAS	MEN1	9606.ENSP00000360141	9606.ENSP00000337088	0	0	0	0	0.074	0	0	0.577	0.591
GNAS	SMAD4	9606.ENSP00000360141	9606.ENSP00000341551	0	0	0	0	0.049	0	0	0.690	0.692
GNAS	NF1	9606.ENSP00000360141	9606.ENSP00000351015	0	0	0	0	0.049	0	0	0.505	0.509
GNAS	RGS7	9606.ENSP00000360141	9606.ENSP00000355523	0	0	0	0	0.055	0	0	0.472	0.480
GNAS	NOTCH1	9606.ENSP00000360141	9606.ENSP00000498587	0	0	0	0	0.042	0	0	0.514	0.514
GNAS	JAK2	9606.ENSP00000360141	9606.ENSP00000371067	0	0	0	0	0.068	0.098	0	0.541	0.580
GNAS	MAP2K4	9606.ENSP00000360141	9606.ENSP00000410402	0	0	0	0	0.090	0	0	0.559	0.581
GNAS	PTEN	9606.ENSP00000360141	9606.ENSP00000361021	0	0	0	0	0	0	0	0.582	0.582
GNAS	HRAS	9606.ENSP00000360141	9606.ENSP00000407586	0	0	0	0	0	0	0.540	0.609	0.812
H3C2	TP53	9606.ENSP00000484841	9606.ENSP00000269305	0	0	0	0	0.047	0.800	0	0.418	0.879
H3C2	SETDB1	9606.ENSP00000484841	9606.ENSP00000271640	0	0	0	0	0.058	0.911	0	0.072	0.915
H3C2	KAT6B	9606.ENSP00000484841	9606.ENSP00000287239	0	0	0	0	0	0.917	0	0.091	0.922
H3C2	KMT2D	9606.ENSP00000484841	9606.ENSP00000301067	0	0	0	0	0.055	0.268	0	0.217	0.411
H3C2	HSP90AA1	9606.ENSP00000484841	9606.ENSP00000335153	0	0	0	0	0.103	0.071	0	0.474	0.524
H3C2	NF1	9606.ENSP00000484841	9606.ENSP00000351015	0	0	0	0	0.061	0	0	0.429	0.441
H3C2	KDM6A	9606.ENSP00000484841	9606.ENSP00000367203	0	0	0	0	0.068	0.579	0	0.266	0.686
H3C2	SMARCD1	9606.ENSP00000484841	9606.ENSP00000378414	0	0	0	0	0.053	0.833	0	0.081	0.842
H3C2	KMT5A	9606.ENSP00000484841	9606.ENSP00000384629	0	0	0	0	0.068	0.911	0	0.072	0.916
HRAS	KRAS	9606.ENSP00000407586	9606.ENSP00000256078	0	0	0.050	0.981	0	0.883	0.900	0.411	0.992
HRAS	KDR	9606.ENSP00000407586	9606.ENSP00000263923	0	0	0	0	0	0.092	0	0.518	0.543
HRAS	PIK3CA	9606.ENSP00000407586	9606.ENSP00000263967	0	0	0	0	0.100	0.758	0.900	0.800	0.995
HRAS	TP53	9606.ENSP00000407586	9606.ENSP00000269305	0	0	0	0	0.083	0.292	0	0.894	0.925
HRAS	RUNX1	9606.ENSP00000407586	9606.ENSP00000300305	0	0	0	0	0.058	0.083	0	0.387	0.424
HRAS	KMT2D	9606.ENSP00000407586	9606.ENSP00000301067	0	0	0	0	0	0.046	0	0.445	0.447
HRAS	HSP90AA1	9606.ENSP00000407586	9606.ENSP00000335153	0.042	0	0	0	0.055	0.126	0.500	0.614	0.819
HRAS	MEN1	9606.ENSP00000407586	9606.ENSP00000337088	0	0	0	0	0.080	0.113	0	0.511	0.566
HRAS	SMAD4	9606.ENSP00000407586	9606.ENSP00000341551	0	0	0	0	0.057	0.133	0	0.678	0.714
HRAS	NF1	9606.ENSP00000407586	9606.ENSP00000351015	0	0	0	0	0.051	0.789	0.900	0.748	0.994
HRAS	MTOR	9606.ENSP00000407586	9606.ENSP00000354558	0	0	0	0	0	0.390	0	0.480	0.669
HRAS	PTEN	9606.ENSP00000407586	9606.ENSP00000361021	0	0	0	0	0.059	0.099	0	0.808	0.823
HRAS	KDM6A	9606.ENSP00000407586	9606.ENSP00000367203	0	0	0	0	0	0.095	0	0.415	0.448
HRAS	JAK2	9606.ENSP00000407586	9606.ENSP00000371067	0	0	0	0	0.074	0.110	0.500	0.531	0.781
HRAS	MAP3K1	9606.ENSP00000407586	9606.ENSP00000382423	0	0	0	0	0.058	0.183	0.900	0.379	0.945
HRAS	NTRK1	9606.ENSP00000407586	9606.ENSP00000431418	0	0	0	0	0.074	0.110	0	0.520	0.569
HRAS	JAK1	9606.ENSP00000407586	9606.ENSP00000499900	0	0	0	0	0.074	0.110	0.400	0.328	0.623
HRAS	NOTCH1	9606.ENSP00000407586	9606.ENSP00000498587	0	0	0	0	0	0.522	0	0.626	0.814
HRAS	PIK3R1	9606.ENSP00000407586	9606.ENSP00000428056	0	0	0	0	0	0.688	0.900	0.707	0.990
HSP90AA1	MYH9	9606.ENSP00000335153	9606.ENSP00000216181	0	0	0	0	0.049	0.208	0	0.577	0.654
HSP90AA1	KRAS	9606.ENSP00000335153	9606.ENSP00000256078	0.042	0	0	0	0.056	0.207	0.500	0.570	0.818
HSP90AA1	KDR	9606.ENSP00000335153	9606.ENSP00000263923	0	0	0	0	0	0.313	0.500	0.878	0.954
HSP90AA1	PIK3CA	9606.ENSP00000335153	9606.ENSP00000263967	0	0	0	0	0.049	0	0.500	0.686	0.837
HSP90AA1	RB1	9606.ENSP00000335153	9606.ENSP00000267163	0	0	0	0	0.049	0.180	0	0.292	0.400
HSP90AA1	NCOR1	9606.ENSP00000335153	9606.ENSP00000268712	0	0	0	0	0.143	0	0	0.898	0.909
HSP90AA1	TP53	9606.ENSP00000335153	9606.ENSP00000269305	0	0	0	0	0	0.903	0	0.995	0.999
HSP90AA1	SMAD4	9606.ENSP00000335153	9606.ENSP00000341551	0	0	0	0	0.091	0.070	0	0.384	0.434
HSP90AA1	MEN1	9606.ENSP00000335153	9606.ENSP00000337088	0.042	0	0	0	0.304	0.133	0	0.214	0.485
HSP90AA1	LATS1	9606.ENSP00000335153	9606.ENSP00000437550	0	0	0	0	0	0	0	0.492	0.491
HSP90AA1	JAK1	9606.ENSP00000335153	9606.ENSP00000499900	0	0	0	0	0.087	0.223	0	0.372	0.516
HSP90AA1	MYH11	9606.ENSP00000335153	9606.ENSP00000379616	0	0	0	0	0.042	0.126	0	0.490	0.536
HSP90AA1	MAP3K1	9606.ENSP00000335153	9606.ENSP00000382423	0	0	0	0	0	0.267	0	0.516	0.631
HSP90AA1	NTRK1	9606.ENSP00000335153	9606.ENSP00000431418	0	0	0	0	0	0.474	0	0.367	0.653
HSP90AA1	KDM6A	9606.ENSP00000335153	9606.ENSP00000367203	0.043	0	0	0	0.110	0.480	0	0.315	0.656
HSP90AA1	PIK3R1	9606.ENSP00000335153	9606.ENSP00000428056	0	0	0	0	0.043	0	0.500	0.593	0.788
HSP90AA1	JAK2	9606.ENSP00000335153	9606.ENSP00000371067	0	0	0	0	0.082	0.362	0	0.672	0.791
HSP90AA1	PTEN	9606.ENSP00000335153	9606.ENSP00000361021	0	0	0	0	0.042	0.233	0	0.753	0.803
HSP90AA1	MTOR	9606.ENSP00000335153	9606.ENSP00000354558	0	0	0	0	0.095	0.994	0	0.794	0.998
JAK1	KRAS	9606.ENSP00000499900	9606.ENSP00000256078	0	0	0	0	0.081	0.187	0.500	0.518	0.796
JAK1	KDR	9606.ENSP00000499900	9606.ENSP00000263923	0	0	0	0.565	0.055	0.074	0.900	0.474	0.947
JAK1	PIK3CA	9606.ENSP00000499900	9606.ENSP00000263967	0	0	0	0	0.068	0.069	0.900	0.690	0.969
JAK1	TP53	9606.ENSP00000499900	9606.ENSP00000269305	0	0	0	0	0.088	0.163	0	0.728	0.774
JAK1	RUNX1	9606.ENSP00000499900	9606.ENSP00000300305	0	0	0	0	0.062	0	0	0.439	0.452
JAK1	SMAD4	9606.ENSP00000499900	9606.ENSP00000341551	0	0	0	0	0.114	0.091	0	0.369	0.447
JAK1	NF1	9606.ENSP00000499900	9606.ENSP00000351015	0	0	0	0	0.049	0.092	0	0.390	0.427
JAK1	MTOR	9606.ENSP00000499900	9606.ENSP00000354558	0	0	0	0	0.056	0.073	0	0.650	0.667
JAK1	PTEN	9606.ENSP00000499900	9606.ENSP00000361021	0	0	0	0	0.074	0.092	0	0.527	0.568
JAK1	JAK2	9606.ENSP00000499900	9606.ENSP00000371067	0	0	0	0.908	0.113	0.510	0.900	0.982	0.999
JAK1	PIK3R1	9606.ENSP00000499900	9606.ENSP00000428056	0	0	0	0	0.067	0.093	0.900	0.373	0.939
JAK1	NOTCH1	9606.ENSP00000499900	9606.ENSP00000498587	0	0	0	0	0.087	0.098	0	0.476	0.531
JAK2	KRAS	9606.ENSP00000371067	9606.ENSP00000256078	0	0	0	0	0.079	0.110	0.500	0.677	0.850
JAK2	NOTCH2	9606.ENSP00000371067	9606.ENSP00000256646	0	0	0	0	0.117	0.098	0	0.348	0.435
JAK2	KDR	9606.ENSP00000371067	9606.ENSP00000263923	0	0	0	0.563	0.055	0.074	0.900	0.260	0.926
JAK2	PIK3CA	9606.ENSP00000371067	9606.ENSP00000263967	0	0	0	0	0.263	0.069	0.900	0.754	0.980
JAK2	NCOR1	9606.ENSP00000371067	9606.ENSP00000268712	0	0	0	0	0.049	0.045	0	0.426	0.433
JAK2	TP53	9606.ENSP00000371067	9606.ENSP00000269305	0	0	0	0	0.067	0	0	0.720	0.728
JAK2	RUNX1	9606.ENSP00000371067	9606.ENSP00000300305	0	0	0	0	0.093	0	0	0.671	0.689
JAK2	PPM1D	9606.ENSP00000371067	9606.ENSP00000306682	0	0	0	0	0.049	0.107	0	0.408	0.453
JAK2	SMAD4	9606.ENSP00000371067	9606.ENSP00000341551	0	0	0	0	0.074	0.091	0	0.492	0.535
JAK2	NF1	9606.ENSP00000371067	9606.ENSP00000351015	0	0	0	0	0.049	0.092	0	0.520	0.549
JAK2	MTOR	9606.ENSP00000371067	9606.ENSP00000354558	0	0	0	0	0.049	0.073	0	0.731	0.742
JAK2	PTEN	9606.ENSP00000371067	9606.ENSP00000361021	0	0	0	0	0.086	0.092	0	0.771	0.794
JAK2	KDM6A	9606.ENSP00000371067	9606.ENSP00000367203	0	0	0	0	0.082	0.106	0	0.362	0.431
JAK2	NOTCH1	9606.ENSP00000371067	9606.ENSP00000498587	0	0	0	0	0.093	0.098	0	0.596	0.641
JAK2	PIK3R1	9606.ENSP00000371067	9606.ENSP00000428056	0	0	0	0	0.095	0.671	0.900	0.634	0.987
KAT6B	TP53	9606.ENSP00000287239	9606.ENSP00000269305	0	0	0	0	0.048	0	0	0.548	0.551
KAT6B	KDM6A	9606.ENSP00000287239	9606.ENSP00000367203	0	0	0	0	0.117	0.116	0	0.359	0.456
KAT6B	RUNX1	9606.ENSP00000287239	9606.ENSP00000300305	0	0	0	0	0	0.294	0	0.673	0.759
KDM6A	KRAS	9606.ENSP00000367203	9606.ENSP00000256078	0	0	0	0	0.074	0.095	0	0.519	0.562
KDM6A	KMT2C	9606.ENSP00000367203	9606.ENSP00000262189	0	0	0	0	0.157	0.679	0.900	0.997	0.999
KDM6A	PIK3CA	9606.ENSP00000367203	9606.ENSP00000263967	0	0	0	0	0.135	0	0	0.518	0.565
KDM6A	NCOR1	9606.ENSP00000367203	9606.ENSP00000268712	0	0	0	0	0.098	0.066	0.500	0.416	0.721
KDM6A	TP53	9606.ENSP00000367203	9606.ENSP00000269305	0	0	0	0	0	0.292	0	0.608	0.710
KDM6A	SETDB1	9606.ENSP00000367203	9606.ENSP00000271640	0	0	0	0	0.069	0.269	0	0.474	0.611
KDM6A	TSC1	9606.ENSP00000367203	9606.ENSP00000298552	0.043	0	0	0	0.127	0.480	0	0.292	0.651
KDM6A	RUNX1	9606.ENSP00000367203	9606.ENSP00000300305	0	0	0	0	0	0	0	0.473	0.473
KDM6A	KMT2D	9606.ENSP00000367203	9606.ENSP00000301067	0	0	0	0	0.128	0.841	0.900	0.987	0.999
KDM6A	ZMYM3	9606.ENSP00000367203	9606.ENSP00000322845	0	0	0	0	0.102	0.161	0	0.614	0.684
KDM6A	MEN1	9606.ENSP00000367203	9606.ENSP00000337088	0.042	0	0	0	0.066	0.378	0	0.399	0.621
KDM6A	SMAD4	9606.ENSP00000367203	9606.ENSP00000341551	0	0	0	0	0.118	0.058	0	0.379	0.439
KDM6A	NF1	9606.ENSP00000367203	9606.ENSP00000351015	0	0	0	0	0.120	0.071	0	0.452	0.513
KDM6A	PTEN	9606.ENSP00000367203	9606.ENSP00000361021	0	0	0	0	0.087	0.178	0	0.485	0.581
KDM6A	KLF4	9606.ENSP00000367203	9606.ENSP00000363804	0	0	0	0	0.058	0.358	0	0.580	0.724
KDM6A	KMT5A	9606.ENSP00000367203	9606.ENSP00000384629	0	0	0	0	0.074	0.269	0	0.355	0.526
KDM6A	NOTCH1	9606.ENSP00000367203	9606.ENSP00000498587	0	0	0	0	0.049	0.161	0	0.455	0.527
KDR	KRAS	9606.ENSP00000263923	9606.ENSP00000256078	0	0	0	0	0	0.092	0	0.767	0.780
KDR	MYH11	9606.ENSP00000263923	9606.ENSP00000379616	0	0	0	0	0.067	0	0	0.383	0.400
KDR	NF1	9606.ENSP00000263923	9606.ENSP00000351015	0	0	0	0	0.044	0	0	0.422	0.424
KDR	RUNX1	9606.ENSP00000263923	9606.ENSP00000300305	0	0	0	0	0.057	0	0	0.499	0.507
KDR	SMAD4	9606.ENSP00000263923	9606.ENSP00000341551	0	0	0	0	0	0.046	0	0.506	0.508
KDR	KLF4	9606.ENSP00000263923	9606.ENSP00000363804	0	0	0	0	0	0.052	0	0.521	0.527
KDR	MTOR	9606.ENSP00000263923	9606.ENSP00000354558	0	0	0	0	0	0	0	0.583	0.583
KDR	NOTCH1	9606.ENSP00000263923	9606.ENSP00000498587	0	0	0	0	0	0	0	0.601	0.601
KDR	PTEN	9606.ENSP00000263923	9606.ENSP00000361021	0	0	0	0	0	0.063	0	0.610	0.619
KDR	TP53	9606.ENSP00000263923	9606.ENSP00000269305	0	0	0	0	0.059	0.225	0	0.660	0.730
KDR	PIK3R1	9606.ENSP00000263923	9606.ENSP00000428056	0	0	0	0	0.049	0.153	0.900	0.377	0.943
KDR	PIK3CA	9606.ENSP00000263923	9606.ENSP00000263967	0	0	0	0	0	0.098	0.900	0.754	0.975
KLF4	KRAS	9606.ENSP00000363804	9606.ENSP00000256078	0	0	0	0	0	0.091	0	0.408	0.438
KLF4	NOTCH2	9606.ENSP00000363804	9606.ENSP00000256646	0	0	0	0	0.116	0.095	0	0.419	0.495
KLF4	TBX3	9606.ENSP00000363804	9606.ENSP00000257566	0	0	0	0	0.067	0.054	0	0.873	0.878
KLF4	TP53	9606.ENSP00000363804	9606.ENSP00000269305	0	0	0	0	0.057	0.095	0	0.920	0.925
KLF4	RUNX1	9606.ENSP00000363804	9606.ENSP00000300305	0	0	0	0	0.114	0.067	0	0.466	0.521
KLF4	SMAD4	9606.ENSP00000363804	9606.ENSP00000341551	0	0	0	0	0	0.067	0.500	0.426	0.709
KLF4	PTEN	9606.ENSP00000363804	9606.ENSP00000361021	0	0	0	0	0.042	0.067	0	0.511	0.525
KLF4	MYH11	9606.ENSP00000363804	9606.ENSP00000379616	0	0	0	0	0.048	0.063	0	0.490	0.505
KLF4	NOTCH1	9606.ENSP00000363804	9606.ENSP00000498587	0	0	0	0	0.114	0.095	0	0.544	0.602
KMT2C	KRAS	9606.ENSP00000262189	9606.ENSP00000256078	0	0	0	0	0.056	0.046	0	0.751	0.756
KMT2C	NOTCH2	9606.ENSP00000262189	9606.ENSP00000256646	0	0	0	0	0.042	0.066	0	0.458	0.472
KMT2C	PTPRD	9606.ENSP00000262189	9606.ENSP00000370593	0	0	0	0	0.107	0	0	0.370	0.413
KMT2C	PIK3R1	9606.ENSP00000262189	9606.ENSP00000428056	0	0	0	0	0.073	0	0	0.431	0.449
KMT2C	MAP2K4	9606.ENSP00000262189	9606.ENSP00000410402	0	0	0	0	0.042	0	0	0.474	0.474
KMT2C	MAP3K1	9606.ENSP00000262189	9606.ENSP00000382423	0	0	0	0	0.071	0	0	0.516	0.531
KMT2C	NOTCH1	9606.ENSP00000262189	9606.ENSP00000498587	0	0	0	0	0.054	0.066	0	0.511	0.531
KMT2C	SMAD4	9606.ENSP00000262189	9606.ENSP00000341551	0	0	0	0	0.059	0	0	0.524	0.534
KMT2C	ZFHX3	9606.ENSP00000262189	9606.ENSP00000493252	0	0	0	0	0.067	0	0	0.575	0.587
KMT2C	LRP1B	9606.ENSP00000262189	9606.ENSP00000374135	0	0	0	0	0.055	0	0	0.582	0.588
KMT2C	SPEN	9606.ENSP00000262189	9606.ENSP00000364912	0	0	0	0	0.296	0.071	0	0.432	0.596
KMT2C	NCOR2	9606.ENSP00000262189	9606.ENSP00000384018	0	0	0	0	0.146	0.063	0	0.541	0.601
KMT2C	PTEN	9606.ENSP00000262189	9606.ENSP00000361021	0	0	0	0	0.070	0.066	0	0.580	0.603
KMT2C	ZMYM3	9606.ENSP00000262189	9606.ENSP00000322845	0	0	0	0	0.055	0.066	0	0.615	0.631
KMT2C	NF1	9606.ENSP00000262189	9606.ENSP00000351015	0	0	0	0	0.186	0	0	0.582	0.645
KMT2C	PIK3CA	9606.ENSP00000262189	9606.ENSP00000263967	0	0	0	0	0.060	0	0	0.670	0.676
KMT2C	MEN1	9606.ENSP00000262189	9606.ENSP00000337088	0	0	0	0	0.053	0.316	0	0.608	0.724
KMT2C	RUNX1	9606.ENSP00000262189	9606.ENSP00000300305	0	0	0	0	0.047	0	0.500	0.517	0.750
KMT2C	NCOR1	9606.ENSP00000262189	9606.ENSP00000268712	0	0	0	0	0.309	0.063	0.500	0.537	0.830
KMT2C	TP53	9606.ENSP00000262189	9606.ENSP00000269305	0	0	0	0	0	0.292	0	0.808	0.858
KMT2C	KMT2D	9606.ENSP00000262189	9606.ENSP00000301067	0	0	0	0.753	0.124	0.320	0.900	0.971	0.998
KMT2D	KRAS	9606.ENSP00000301067	9606.ENSP00000256078	0	0	0	0	0.042	0.046	0	0.544	0.546
KMT2D	NOTCH2	9606.ENSP00000301067	9606.ENSP00000256646	0	0	0	0	0.049	0.066	0	0.517	0.534
KMT2D	PIK3CA	9606.ENSP00000301067	9606.ENSP00000263967	0	0	0	0	0	0	0	0.664	0.664
KMT2D	NCOR1	9606.ENSP00000301067	9606.ENSP00000268712	0	0	0	0	0.213	0.063	0.500	0.434	0.763
KMT2D	TP53	9606.ENSP00000301067	9606.ENSP00000269305	0	0	0	0	0.044	0.165	0	0.782	0.810
KMT2D	RUNX1	9606.ENSP00000301067	9606.ENSP00000300305	0	0	0	0	0.048	0	0.500	0.533	0.758
KMT2D	TBL1XR1	9606.ENSP00000301067	9606.ENSP00000405574	0	0	0	0	0.049	0.071	0	0.400	0.423
KMT2D	NCOR2	9606.ENSP00000301067	9606.ENSP00000384018	0	0	0	0	0.251	0.063	0	0.334	0.492
KMT2D	ZFHX3	9606.ENSP00000301067	9606.ENSP00000493252	0	0	0	0.546	0.072	0	0	0.475	0.493
KMT2D	NF1	9606.ENSP00000301067	9606.ENSP00000351015	0	0	0	0	0.098	0	0	0.521	0.549
KMT2D	PTEN	9606.ENSP00000301067	9606.ENSP00000361021	0	0	0	0	0.056	0.066	0	0.532	0.551
KMT2D	SPEN	9606.ENSP00000301067	9606.ENSP00000364912	0	0	0	0	0.265	0.071	0	0.447	0.589
KMT2D	ZMYM3	9606.ENSP00000301067	9606.ENSP00000322845	0	0	0	0	0.062	0.066	0	0.579	0.600
KMT2D	LRP1B	9606.ENSP00000301067	9606.ENSP00000374135	0	0	0	0	0.055	0	0	0.599	0.604
KMT2D	NOTCH1	9606.ENSP00000301067	9606.ENSP00000498587	0	0	0	0	0.082	0.066	0	0.586	0.614
KMT2D	MEN1	9606.ENSP00000301067	9606.ENSP00000337088	0	0	0	0	0.064	0.533	0.800	0.626	0.963
KMT5A	TP53	9606.ENSP00000384629	9606.ENSP00000269305	0	0	0	0	0.089	0.357	0.750	0.493	0.916
KMT5A	SETDB1	9606.ENSP00000384629	9606.ENSP00000271640	0	0	0	0	0.060	0	0	0.577	0.586
KRAS	PPM1D	9606.ENSP00000256078	9606.ENSP00000306682	0	0	0	0	0.053	0.071	0	0.373	0.401
KRAS	LATS1	9606.ENSP00000256078	9606.ENSP00000437550	0	0	0	0	0.105	0	0	0.371	0.413
KRAS	TSC1	9606.ENSP00000256078	9606.ENSP00000298552	0.042	0	0	0	0.056	0.239	0	0.269	0.431
KRAS	RB1	9606.ENSP00000256078	9606.ENSP00000267163	0	0	0	0	0.056	0.066	0	0.408	0.433
KRAS	PTPRD	9606.ENSP00000256078	9606.ENSP00000370593	0	0	0	0	0.060	0.087	0	0.394	0.435
KRAS	POLD1	9606.ENSP00000256078	9606.ENSP00000472445	0	0	0	0	0.044	0.075	0	0.431	0.453
KRAS	MEN1	9606.ENSP00000256078	9606.ENSP00000337088	0	0	0	0	0.054	0.113	0	0.440	0.490
KRAS	PREX2	9606.ENSP00000256078	9606.ENSP00000288368	0	0	0	0	0	0.218	0	0.382	0.496
KRAS	MAP2K4	9606.ENSP00000256078	9606.ENSP00000410402	0	0	0	0	0.095	0	0	0.475	0.504
KRAS	LRP1B	9606.ENSP00000256078	9606.ENSP00000374135	0	0	0	0	0	0	0	0.546	0.546
KRAS	NOTCH2	9606.ENSP00000256078	9606.ENSP00000256646	0	0	0	0	0	0.195	0	0.478	0.562
KRAS	RUNX1	9606.ENSP00000256078	9606.ENSP00000300305	0	0	0	0	0.058	0.083	0	0.630	0.652
KRAS	NTRK1	9606.ENSP00000256078	9606.ENSP00000431418	0	0	0	0	0.074	0.110	0	0.623	0.663
KRAS	MTOR	9606.ENSP00000256078	9606.ENSP00000354558	0	0	0	0	0.049	0.517	0	0.651	0.826
KRAS	NOTCH1	9606.ENSP00000256078	9606.ENSP00000498587	0	0	0	0	0.044	0.553	0	0.683	0.853
KRAS	SMAD4	9606.ENSP00000256078	9606.ENSP00000341551	0	0	0	0	0.118	0.051	0	0.908	0.917
KRAS	PTEN	9606.ENSP00000256078	9606.ENSP00000361021	0	0	0	0	0.078	0.099	0	0.930	0.936
KRAS	TP53	9606.ENSP00000256078	9606.ENSP00000269305	0	0	0	0	0.074	0	0	0.947	0.949
KRAS	MAP3K1	9606.ENSP00000256078	9606.ENSP00000382423	0	0	0	0	0.076	0.183	0.900	0.461	0.953
KRAS	PIK3R1	9606.ENSP00000256078	9606.ENSP00000428056	0	0	0	0	0.072	0.102	0.900	0.618	0.963
KRAS	NF1	9606.ENSP00000256078	9606.ENSP00000351015	0	0	0	0	0.064	0.543	0.900	0.925	0.996
KRAS	PIK3CA	9606.ENSP00000256078	9606.ENSP00000263967	0	0	0	0	0.143	0.627	0.900	0.951	0.998
LATS1	TP53	9606.ENSP00000437550	9606.ENSP00000269305	0	0	0	0	0.042	0.140	0	0.475	0.529
LATS1	NF1	9606.ENSP00000437550	9606.ENSP00000351015	0	0	0	0	0.135	0	0	0.519	0.566
LATS1	PTEN	9606.ENSP00000437550	9606.ENSP00000361021	0	0	0	0	0.097	0.312	0	0.404	0.598
LRP1B	PIK3CA	9606.ENSP00000374135	9606.ENSP00000263967	0	0	0	0	0	0	0	0.581	0.581
LRP1B	TP53	9606.ENSP00000374135	9606.ENSP00000269305	0	0	0	0	0	0	0	0.593	0.593
LRP1B	SMAD4	9606.ENSP00000374135	9606.ENSP00000341551	0	0	0	0	0	0	0	0.411	0.411
LRP1B	NF1	9606.ENSP00000374135	9606.ENSP00000351015	0	0	0	0	0.091	0	0	0.447	0.475
LRP1B	PTEN	9606.ENSP00000374135	9606.ENSP00000361021	0	0	0	0	0.082	0.045	0	0.439	0.466
LRP1B	PTPRD	9606.ENSP00000374135	9606.ENSP00000370593	0	0	0	0	0.108	0	0	0.727	0.746
MAP2K4	PIK3CA	9606.ENSP00000410402	9606.ENSP00000263967	0	0	0	0	0.214	0	0	0.541	0.623
MAP2K4	TP53	9606.ENSP00000410402	9606.ENSP00000269305	0	0	0	0	0.043	0	0	0.575	0.575
MAP2K4	SMAD4	9606.ENSP00000410402	9606.ENSP00000341551	0	0	0	0	0.150	0	0	0.480	0.539
MAP2K4	NF1	9606.ENSP00000410402	9606.ENSP00000351015	0	0	0	0	0.049	0	0	0.402	0.406
MAP2K4	PTEN	9606.ENSP00000410402	9606.ENSP00000361021	0	0	0	0	0.068	0	0	0.521	0.535
MAP2K4	MAP3K1	9606.ENSP00000410402	9606.ENSP00000382423	0	0	0	0.613	0.104	0.857	0.900	0.673	0.995
MAP2K4	PIK3R1	9606.ENSP00000410402	9606.ENSP00000428056	0	0	0	0	0.067	0	0	0.422	0.437
MAP3K1	NOTCH2	9606.ENSP00000382423	9606.ENSP00000256646	0	0	0	0	0.127	0.125	0	0.289	0.409
MAP3K1	TBX3	9606.ENSP00000382423	9606.ENSP00000257566	0	0	0	0	0.057	0.050	0	0.446	0.460
MAP3K1	PIK3CA	9606.ENSP00000382423	9606.ENSP00000263967	0	0	0	0	0.098	0	0	0.609	0.632
MAP3K1	NCOR1	9606.ENSP00000382423	9606.ENSP00000268712	0	0	0	0	0.061	0	0	0.407	0.419
MAP3K1	TP53	9606.ENSP00000382423	9606.ENSP00000269305	0	0	0	0	0.085	0.510	0	0.727	0.866
MAP3K1	NF1	9606.ENSP00000382423	9606.ENSP00000351015	0	0	0	0	0.094	0	0	0.454	0.484
MAP3K1	PTEN	9606.ENSP00000382423	9606.ENSP00000361021	0	0	0	0	0.068	0.126	0	0.675	0.712
MAP3K1	PIK3R1	9606.ENSP00000382423	9606.ENSP00000428056	0	0	0	0	0.109	0	0	0.432	0.472
MAP3K1	NOTCH1	9606.ENSP00000382423	9606.ENSP00000498587	0	0	0	0	0.090	0.354	0	0.309	0.558
MAX	MEN1	9606.ENSP00000351490	9606.ENSP00000337088	0	0	0	0	0.057	0	0.540	0.192	0.618
MAX	NF1	9606.ENSP00000351490	9606.ENSP00000351015	0	0	0	0	0.057	0	0	0.564	0.572
MECOM	NF1	9606.ENSP00000264674	9606.ENSP00000351015	0	0	0	0	0.109	0.045	0	0.358	0.406
MECOM	TSC1	9606.ENSP00000264674	9606.ENSP00000298552	0	0	0	0	0	0.073	0	0.388	0.408
MECOM	SMAD4	9606.ENSP00000264674	9606.ENSP00000341551	0	0	0	0	0	0.311	0	0.211	0.433
MECOM	MYH11	9606.ENSP00000264674	9606.ENSP00000379616	0	0	0	0	0.056	0.063	0	0.607	0.622
MECOM	TP53	9606.ENSP00000264674	9606.ENSP00000269305	0	0	0	0	0	0.044	0.500	0.399	0.687
MECOM	RUNX1	9606.ENSP00000264674	9606.ENSP00000300305	0	0	0	0	0.042	0.067	0.900	0.889	0.988
MED23	NCOR1	9606.ENSP00000357047	9606.ENSP00000268712	0	0	0	0	0.121	0	0.500	0.196	0.615
MED23	NCOR2	9606.ENSP00000357047	9606.ENSP00000384018	0	0	0	0	0.044	0	0.500	0.072	0.518
MEN1	MYH9	9606.ENSP00000337088	9606.ENSP00000216181	0	0	0	0	0.043	0.345	0	0.458	0.630
MEN1	PIK3CA	9606.ENSP00000337088	9606.ENSP00000263967	0	0	0	0	0.052	0	0	0.446	0.452
MEN1	TP53	9606.ENSP00000337088	9606.ENSP00000269305	0	0	0	0	0.091	0.292	0	0.600	0.720
MEN1	TSC1	9606.ENSP00000337088	9606.ENSP00000298552	0.042	0	0	0	0.307	0.133	0	0.264	0.519
MEN1	POLD1	9606.ENSP00000337088	9606.ENSP00000472445	0	0	0	0	0.127	0.068	0	0.349	0.424
MEN1	PTEN	9606.ENSP00000337088	9606.ENSP00000361021	0	0	0	0	0	0.047	0	0.512	0.515
